id,text,metadata.course_code,metadata.class_name,metadata.subject,metadata.subject_code,metadata.credits_raw,metadata.credits_min,metadata.credits_max,metadata.prereq_codes,metadata.coreq_codes,metadata.source_url,metadata.parent_id,metadata.chunk_index,metadata.chunk_count
gkm-101-elementary-modern-greek-i::87378c4bd8b3::chunk-1,"Course: GKM 101 — Elementary Modern Greek I Subject: Greek, Modern (GKM) Credits: 4 Description: Fundamentals of standard modern Greek at the beginning level, including pronunciation, grammar, reading, conversation, and composition.",GKM 101,Elementary Modern Greek I,"Greek, Modern (GKM)",GKM,4,4.0,4.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/gkm/,gkm-101-elementary-modern-greek-i::87378c4bd8b3,1,1
gkm-102-elementary-modern-greek-ii::ba3dfc842389::chunk-1,"Course: GKM 102 — Elementary Modern Greek II Subject: Greek, Modern (GKM) Credits: 4 Description: Continues study of standard modern Greek grammar, reading, conversation, and composition. Prerequisites: GKM 101.",GKM 102,Elementary Modern Greek II,"Greek, Modern (GKM)",GKM,4,4.0,4.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/gkm/,gkm-102-elementary-modern-greek-ii::ba3dfc842389,1,1
gkm-103-intermediate-modern-greek-i::c16fe6b0a528::chunk-1,"Course: GKM 103 — Intermediate Modern Greek I Subject: Greek, Modern (GKM) Credits: 4 Description: Introduces complex grammatical constructions. Improves speaking and writing ability. Develops oral composition of standard modern Greek. Greek used for conversation, English for explanation. Prerequisites: GKM 102 or the equivalent.",GKM 103,Intermediate Modern Greek I,"Greek, Modern (GKM)",GKM,4,4.0,4.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/gkm/,gkm-103-intermediate-modern-greek-i::c16fe6b0a528,1,1
gkm-104-intermediate-modern-greek-ii::85c921014f74::chunk-1,"Course: GKM 104 — Intermediate Modern Greek II Subject: Greek, Modern (GKM) Credits: 4 Description: Further develops writing, speaking, and comprehension. Focuses on idiomatic expressions. Lectures often conducted in Modern Greek. Prerequisites: GKM 103 or the equivalent.",GKM 104,Intermediate Modern Greek II,"Greek, Modern (GKM)",GKM,4,4.0,4.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/gkm/,gkm-104-intermediate-modern-greek-ii::85c921014f74,1,1
gkm-105-modern-greek-culture::e1f2e954cab7::chunk-1,"Course: GKM 105 — Modern Greek Culture Subject: Greek, Modern (GKM) Credits: 3 Description: Introduction to a variety of aspects of modern Greek culture, including basic information about the country. Readings consist partly of secondary literature (i.e., non-literary texts) and partly of relevant examples of Modern Greek literature. Course Information: Taught in English. World Cultures course.",GKM 105,Modern Greek Culture,"Greek, Modern (GKM)",GKM,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/gkm/,gkm-105-modern-greek-culture::e1f2e954cab7,1,1
gkm-203-modern-greek-authors-in-translation::c6494e58ba06::chunk-1,"Course: GKM 203 — Modern Greek Authors in Translation Subject: Greek, Modern (GKM) Credits: 3 Description: Basic introduction to the literary output of Modern Greece, looking at its historical and literary background, sampling some of the main poets and novelists (particularly of the 19th and 20th centuries), also with a look at Greek-American writing. Prerequisites: Sophomore standing or above. World Cultures course. Course Information: Taught in English.",GKM 203,Modern Greek Authors in Translation,"Greek, Modern (GKM)",GKM,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/gkm/,gkm-203-modern-greek-authors-in-translation::c6494e58ba06,1,1
gkm-209-the-byzantine-empire::5e9979220e00::chunk-1,"Course: GKM 209 — The Byzantine Empire Subject: Greek, Modern (GKM) Credits: 3 Description: The East Roman Empire from its creation by Diocletian and Constantine to its conquest by the Ottoman Turks. Course Information: Same as HIST 209.",GKM 209,The Byzantine Empire,"Greek, Modern (GKM)",GKM,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/gkm/,gkm-209-the-byzantine-empire::5e9979220e00,1,1
gkm-285-cultural-history-of-modern-greece-1453-to-the-present::e6ee86b67a46::chunk-1,"Course: GKM 285 — Cultural History of Modern Greece: 1453 to the Present Subject: Greek, Modern (GKM) Credits: 3 Description: Survey of the cultural history of modern Greece, from the end of the Byzantine Empire in 1453 to the end of the present. Course Information: Taught in English. Same as HIST 285. Past course.",GKM 285,Cultural History of Modern Greece: 1453 to the Present,"Greek, Modern (GKM)",GKM,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/gkm/,gkm-285-cultural-history-of-modern-greece-1453-to-the-present::e6ee86b67a46,1,1
gkm-286-modern-greek-cities-historical-ethnographic-survey::113fd67c7900::chunk-1,"Course: GKM 286 — Modern Greek Cities: Historical-Ethnographic Survey Subject: Greek, Modern (GKM) Credits: 3 Description: This course is designed as an historical and ethnographic survey of the communities and culture of Modern Greek urban centers, from the early modern period to the present. Course Information: Taught in English. Same as HIST 286. Past course.",GKM 286,Modern Greek Cities: Historical-Ethnographic Survey,"Greek, Modern (GKM)",GKM,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/gkm/,gkm-286-modern-greek-cities-historical-ethnographic-survey::113fd67c7900,1,1
gkm-296-fascism-and-dictatorship-in-southern-europe-and-the-mediterranean::59658e9e5232::chunk-1,"Course: GKM 296 — Fascism and Dictatorship in Southern Europe and the Mediterranean Subject: Greek, Modern (GKM) Credits: 3 Description: Establishment of fascist and authoritarian regimes in 20th-century Spain, Italy and Greece. Fascist ideology, leadership cult, mass politics, violence and propaganda, uses of antiquity, resistance and consent, legacy and memory of fascism. Prerequisites: ENGL 161. Past course. Course Information: Same as HIST 296 and POLS 296. Taught in English.",GKM 296,Fascism and Dictatorship in Southern Europe and the Mediterranean,"Greek, Modern (GKM)",GKM,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/gkm/,gkm-296-fascism-and-dictatorship-in-southern-europe-and-the-mediterranean::59658e9e5232,1,1
gkm-298-topics-in-modern-greek-studies::c64a6b5441e4::chunk-1,"Course: GKM 298 — Topics in Modern Greek Studies Subject: Greek, Modern (GKM) Credits: 3 Description: Selected topics at an intermediate level in Modern Greek Studies. Prerequisites: Consent of the instructor. Course Information: May be repeated. Students may register for more than one section per term. Taught in English. Recommended Background: GKM 105.",GKM 298,Topics in Modern Greek Studies,"Greek, Modern (GKM)",GKM,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/gkm/,gkm-298-topics-in-modern-greek-studies::c64a6b5441e4,1,1
gkm-299-independent-study::cba600054f82::chunk-1,"Course: GKM 299 — Independent Study Subject: Greek, Modern (GKM) Credits: 1-4 Description: An individual study under faculty direction in which a student can examine various apects of Modern Greek culture & languge through readings and papers. Prerequisites: Consent of the instructor. Course Information: May be repeated. Students may register for more than one section per term. Recommended Background: GKM 105.",GKM 299,Independent Study,"Greek, Modern (GKM)",GKM,1-4,1.0,4.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/gkm/,gkm-299-independent-study::cba600054f82,1,1
glas-100-introduction-to-global-asian-studies::ee76c2c7c68e::chunk-1,"Course: GLAS 100 — Introduction to Global Asian Studies Subject: Global Asian Studies (GLAS) Credits: 3 Description: Introduction to the study of Asia as well as transoceanic and transnational Asian diasporas, emphasizing the study of Asian histories, languages, cultures, and politics, Asian American histories and cultures. Class Schedule Information: To be properly registered, students must enroll in one Lecture and one Discussion. World Cultures course.",GLAS 100,Introduction to Global Asian Studies,Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-100-introduction-to-global-asian-studies::ee76c2c7c68e,1,1
glas-105-asian-and-or-asian-american-studies-seminar::8c6d74608748::chunk-1,Course: GLAS 105 — Asian and/or Asian American Studies Seminar Subject: Global Asian Studies (GLAS) Credits: 1 Description: A seminar on an area of current interest in the field of Asian and/or Asian American studies. Topics may vary. Course Information: May be repeated to a maximum of 3 hours. May be repeated if topics vary. Previously listed as ASAM 105.,GLAS 105,Asian and/or Asian American Studies Seminar,Global Asian Studies (GLAS),GLAS,1,1.0,1.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-105-asian-and-or-asian-american-studies-seminar::8c6d74608748,1,1
glas-109-east-asian-civilization-ancient-china::7b3813365e77::chunk-1,"Course: GLAS 109 — East Asian Civilization: Ancient China Subject: Global Asian Studies (GLAS) Credits: 3 Description: An introduction to Chinese civilization, including history, philosophy, and religions from earliest times to c. 1500. Course Information: Same as HIST 109. Class Schedule Information: To be properly registered, students must enroll in one Discussion and one Lecture-Discussion. Past course, and World Cultures course.",GLAS 109,East Asian Civilization: Ancient China,Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-109-east-asian-civilization-ancient-china::7b3813365e77,1,1
glas-120-introduction-to-asian-american-studies::e978db52afb4::chunk-1,"Course: GLAS 120 — Introduction to Asian American Studies Subject: Global Asian Studies (GLAS) Credits: 3 Description: Overview of Asian American experiences and perspectives in socio-historical context. Introduction to major concepts, issues, and debates in the field of Asian American Studies. Course Information: Same as SOC 120. Previously listed as ASAM 125. Class Schedule Information: To be properly registered, students must enroll in one Discussion and one Lecture. Individual and Society course, and US Society course.",GLAS 120,Introduction to Asian American Studies,Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-120-introduction-to-asian-american-studies::e978db52afb4,1,1
glas-123-introduction-to-asian-american-literature::60fe8f446c85::chunk-1,"Course: GLAS 123 — Introduction to Asian American Literature Subject: Global Asian Studies (GLAS) Credits: 3 Description: Introductory survey of a wide range of Asian American literature in various socio-historical contexts. Course Information: Same as ENGL 123. Class Schedule Information: To be properly registered, students must enroll in one Lecture and one Discussion. Creative Arts course, and US Society course.",GLAS 123,Introduction to Asian American Literature,Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-123-introduction-to-asian-american-literature::60fe8f446c85,1,1
glas-125-introduction-to-the-art-and-architecture-of-asia::d7e08fd59625::chunk-1,"Course: GLAS 125 — Introduction to the Art and Architecture of Asia Subject: Global Asian Studies (GLAS) Credits: 3 Description: Using cross-cultural case studies, this course introduces students to some of the major artistic methods, monuments, and themes associated with Asian art and architecture. Course Information: Same as AH 125. Field trip required at a nominal fee. Creative Arts course, and World Cultures course.",GLAS 125,Introduction to the Art and Architecture of Asia,Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-125-introduction-to-the-art-and-architecture-of-asia::d7e08fd59625,1,1
glas-200-gandhi-the-history-and-practice-of-nonviolence::0f2cf008ce8e::chunk-1,Course: GLAS 200 — Gandhi: The History and Practice of Nonviolence Subject: Global Asian Studies (GLAS) Credits: 3 Description: The history of Gandhian practice of nonviolent resistance through a variety of thinkers and movements. Course Information: Same as HIST 200. Recommended Background: ENGL 160 or completion of any 100-level history course. Past course.,GLAS 200,Gandhi: The History and Practice of Nonviolence,Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-200-gandhi-the-history-and-practice-of-nonviolence::0f2cf008ce8e,1,1
glas-201-asian-markets-corporations-and-social-justice::337d7db80acd::chunk-1,"Course: GLAS 201 — Asian Markets, Corporations, and Social Justice Subject: Global Asian Studies (GLAS) Credits: 3 Description: A critical analysis of multinational corporations as social institutions and their commodification and representation of Asian and Asian American cultures and economies. Includes topics like KPop, fair trade, sweatshops, and the beauty industry. Prerequisites: GLAS 100 ; or consent of the instructor. World Cultures course. Course Information: Same as ANTH 201.",GLAS 201,"Asian Markets, Corporations, and Social Justice",Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-201-asian-markets-corporations-and-social-justice::337d7db80acd,1,1
glas-207-asian-cities-urban-cultures-of-the-global-south::0c83f821c68e::chunk-1,"Course: GLAS 207 — Asian Cities: Urban Cultures of the Global South Subject: Global Asian Studies (GLAS) Credits: 3 Description: The dynamics of urbanization in a number of Asian cities, including Mumbai, Shanghai, Singapore and Dubai, that have emerged as important nodes in the global economy, and that exemplify contemporary urban culture as it manifests cross-culturally. Prerequisites: ANTH 101 ; or consent of the instructor. World Cultures course. Course Information: Same as ANTH 207.",GLAS 207,Asian Cities: Urban Cultures of the Global South,Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-207-asian-cities-urban-cultures-of-the-global-south::0c83f821c68e,1,1
glas-209-advanced-chinese-language-and-culture::57f93d81c252::chunk-1,"Course: GLAS 209 — Advanced Chinese Language and Culture Subject: Global Asian Studies (GLAS) Credits: 3 Description: Chinese culture as reflected in language, communication, daily life, and creative works. Intensive listening, speaking, reading and writing at the intermediate-advanced level. Prerequisites: Grade of C or better in CHIN 104 ; or Grade of C or better in CHIN 112; or appropriate score on the department placement test or equivalent AP or IB Test score. Course Information: Same as CHIN 209. Not intended for students with native proficiency in Chinese. This course may be taught in a blended-online format. See class schedule for specifics. Extensive computer and internet use is required. A high-speed connection is strongly suggested.",GLAS 209,Advanced Chinese Language and Culture,Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-209-advanced-chinese-language-and-culture::57f93d81c252,1,1
glas-210-asian-american-histories::ef3b6a511307::chunk-1,"Course: GLAS 210 — Asian American Histories Subject: Global Asian Studies (GLAS) Credits: 3 Description: Introduction to the main historical events that define the Asian experience in the United States, from the mid-nineteenth century to the present. Course Information: Same as HIST 210. Previously listed as ASAM 210. Individual and Society course, and US Society course.",GLAS 210,Asian American Histories,Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-210-asian-american-histories::ef3b6a511307,1,1
glas-215-techno-orientalism-race-media-and-society::6b4bc0cd62d4::chunk-1,"Course: GLAS 215 — Techno-Orientalism: Race, Media and Society Subject: Global Asian Studies (GLAS) Credits: 3 Description: An investigation of the historical entanglements of race, politics, and technoscience in the Pacific world from the 19th century to the present. Throughout, we examine representations of Asian and Asian American cultures of science and technology. Prerequisites: Grade of C or better in GLAS 100 ; or consent of the instructor. Past course. Course Information: Same as HIST 215.",GLAS 215,"Techno-Orientalism: Race, Media and Society",Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-215-techno-orientalism-race-media-and-society::6b4bc0cd62d4,1,1
glas-217-introduction-to-filipino-american-studies::7dea717d313f::chunk-1,"Course: GLAS 217 — Introduction to Filipino American Studies Subject: Global Asian Studies (GLAS) Credits: 3 Description: Introduction to the experiences of Filipinos in the U.S. that explores issues of colonialism, immigration, culture, and politics. Course Information: US Society course.",GLAS 217,Introduction to Filipino American Studies,Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-217-introduction-to-filipino-american-studies::7dea717d313f,1,1
glas-219-art-and-architecture-of-east-asia::bea8d854b140::chunk-1,"Course: GLAS 219 — Art and Architecture of East Asia Subject: Global Asian Studies (GLAS) Credits: 3 Description: Survey of the historic and contemporary art and architecture of China, Korea and Japan, as well as the architecture and art of Asian Diasporas. Course Information: Same as AH 219. Creative Arts course, and World Cultures course.",GLAS 219,Art and Architecture of East Asia,Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-219-art-and-architecture-of-east-asia::bea8d854b140,1,1
glas-220-buddhist-art-and-architecture::de8ecc78cd9e::chunk-1,"Course: GLAS 220 — Buddhist Art and Architecture Subject: Global Asian Studies (GLAS) Credits: 3 Description: A chronologically and thematically organized survey of Buddhist art and architecture in Asia and beyond. Course Information: Same as AH 220 and RELS 220. Creative Arts course, and World Cultures course.",GLAS 220,Buddhist Art and Architecture,Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-220-buddhist-art-and-architecture::de8ecc78cd9e,1,1
glas-223-global-hip-hop-and-asian-diasporas::f816bb57326e::chunk-1,"Course: GLAS 223 — Global Hip-hop and Asian Diasporas Subject: Global Asian Studies (GLAS) Credits: 3 Description: Introduction to Hip-hop across Asian and Asian American communities through diasporic, transnational, comparative, and performance perspectives. Prerequisites: Grade of C or better in GLAS 100. Creative Arts course.",GLAS 223,Global Hip-hop and Asian Diasporas,Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-223-global-hip-hop-and-asian-diasporas::f816bb57326e,1,1
glas-224-archaeology-of-mainland-southeast-asia::1b2770cf45e5::chunk-1,"Course: GLAS 224 — Archaeology of Mainland Southeast Asia Subject: Global Asian Studies (GLAS) Credits: 3 Description: Introduction to the archaeology of mainland Southeast Asia, ranging from the appearance of early peoples to the rise of states such as the Angkorian Khmer Empire. Prerequisites: ANTH 101 or ANTH 102 ; or consent of the instructor. Course Information: Same as ANTH 224.",GLAS 224,Archaeology of Mainland Southeast Asia,Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-224-archaeology-of-mainland-southeast-asia::1b2770cf45e5,1,1
glas-228-sociology-of-asia-and-asian-americans::ee215de36b82::chunk-1,"Course: GLAS 228 — Sociology of Asia and Asian Americans Subject: Global Asian Studies (GLAS) Credits: 3 Description: Asian and Asian-American culture, institutions, and organization; immigration, population, settlement patterns; occupations and poverty; family and ethnic identification; inequality and politics; values, prejudice, discrimination. Prerequisites: SOC 100. Individual and Society course, and US Society course. Course Information: Same as SOC 228.",GLAS 228,Sociology of Asia and Asian Americans,Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-228-sociology-of-asia-and-asian-americans::ee215de36b82,1,1
glas-229-introduction-to-asian-film::8388bb56f3f4::chunk-1,Course: GLAS 229 — Introduction to Asian Film Subject: Global Asian Studies (GLAS) Credits: 3 Description: A theoretical analysis of films by recognized masters of Asian cinema. Prerequisites: ENGL 161. World Cultures course. Course Information: Same as MOVI 229 and ENGL 229. Previously listed as ASST 229. Taught in English. Films contain English subtitles. One film per week will be screened outside of class. Students may choose to attend the official screenings or watch the films on their own.,GLAS 229,Introduction to Asian Film,Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-229-introduction-to-asian-film::8388bb56f3f4,1,1
glas-230-cultural-politics-of-asian-american-food::ae9b018c382a::chunk-1,"Course: GLAS 230 — Cultural Politics of Asian American Food Subject: Global Asian Studies (GLAS) Credits: 3 Description: A cross-disciplinary examination of Asian American identity and community formations through an analysis of the intersections of food, culture, and Asian American experiences. Prerequisites: Sophomore standing or above. Course Information: Previously listed as ASAM 230. Recommended Background: GLAS 120. Individual and Society course, and US Society course.",GLAS 230,Cultural Politics of Asian American Food,Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-230-cultural-politics-of-asian-american-food::ae9b018c382a,1,1
glas-231-politics-and-society-of-china::162d2a81e122::chunk-1,Course: GLAS 231 — Politics and Society of China Subject: Global Asian Studies (GLAS) Credits: 3 Description: Main issues of contemporary Chinese politics and social change; the decline of the last imperial dynasty; the republican era; the rise of communism and China under the rule of Mao Zedong; and the reform period (post-1978). Prerequisites: POLS 130 ; or consent of the instructor. World Cultures course. Course Information: Same as HIST 231 and POLS 231.,GLAS 231,Politics and Society of China,Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-231-politics-and-society-of-china::162d2a81e122,1,1
glas-232-politics-in-korea::02e58010c364::chunk-1,"Course: GLAS 232 — Politics in Korea Subject: Global Asian Studies (GLAS) Credits: 3 Description: Sources, dynamics, and patterns of politics in the two Koreas. Comparison of North and South Korea. Prerequisites: POLS 130 ; or consent of the instructor. World Cultures course. Course Information: Same as POLS 232.",GLAS 232,Politics in Korea,Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-232-politics-in-korea::02e58010c364,1,1
glas-242-introduction-to-arab-american-studies::f978e9cfa524::chunk-1,"Course: GLAS 242 — Introduction to Arab American Studies Subject: Global Asian Studies (GLAS) Credits: 3 Description: Addresses key themes in Arab American Studies: immigration and racism; family, gender, and sexuality; socio-economic class; religious affiliation; arts and cultures; and politics and political activism. Prerequisites: Grade of C or better in ENGL 161. US Society course, and World Cultures course. Course Information: Same as ANTH 242.",GLAS 242,Introduction to Arab American Studies,Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-242-introduction-to-arab-american-studies::f978e9cfa524,1,1
glas-244-arab-and-asian-connections-in-the-u-s-and-globally::a9cc72e2529e::chunk-1,"Course: GLAS 244 — Arab and Asian Connections in the U.S. and Globally Subject: Global Asian Studies (GLAS) Credits: 3 Description: A comparative study of contemporary Arab and Asian communities in the US and around the globe that examines issues of militarism/war; immigration/displacement; racism; and social justice activism. Prerequisites: Grade of C or better in ENGL 161. US Society course, and World Cultures course. Course Information: Same as ANTH 244.",GLAS 244,Arab and Asian Connections in the U.S. and Globally,Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-244-arab-and-asian-connections-in-the-u-s-and-globally::a9cc72e2529e,1,1
glas-248-afro-asian-solidarities::8dd6d9b0441e::chunk-1,"Course: GLAS 248 — Afro Asian Solidarities Subject: Global Asian Studies (GLAS) Credits: 3 Description: An exploration of the radical possibilities of transnational alliances and the long history of cross-racial solidarities between Asia and Africa, Asians and Africans, both globally and in the U.S. Prerequisites: Grade of C or better in ENGL 161. US Society course, and World Cultures course. Course Information: Same as ANTH 248 and GWS 248.",GLAS 248,Afro Asian Solidarities,Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-248-afro-asian-solidarities::8dd6d9b0441e,1,1
glas-250-critical-issues-in-community-engagement::38e1e100377f::chunk-1,"Course: GLAS 250 — Critical Issues in Community Engagement Subject: Global Asian Studies (GLAS) Credits: 3 Description: A cross-disciplinary and critical examination of community engagement, activism, and social justice in the context of Asian America. Prerequisites: GLAS 120. Individual and Society course, and US Society course. Course Information: Previously listed as ASAM 275.",GLAS 250,Critical Issues in Community Engagement,Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-250-critical-issues-in-community-engagement::38e1e100377f,1,1
glas-252-u-s-racism-and-imperialism::6574ec18b368::chunk-1,"Course: GLAS 252 — U.S. Racism and Imperialism Subject: Global Asian Studies (GLAS) Credits: 3 Description: Examines histories and narratives of U.S. imperialism and racism. Investigates how U.S. imperial power is inextricably tied to the workings of racial difference and hierarchy. Same as BLST 252. Recommended Background: Grade of C or better in GLAS 100 or Grade of C or better in BLST 100 or Grade of C or better in BLST 101. Past course, and US Society course.",GLAS 252,U.S. Racism and Imperialism,Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-252-u-s-racism-and-imperialism::6574ec18b368,1,1
glas-255-introduction-to-middle-east-and-muslim-feminisms::e6c9aa2bca8a::chunk-1,"Course: GLAS 255 — Introduction to Middle East and Muslim Feminisms Subject: Global Asian Studies (GLAS) Credits: 3 Description: An introduction to Middle East and Muslim feminisms that draws on the social sciences. Emphasizes intersections of family, religion, nation, colonialism, militarism, gender, and sexuality. Prerequisites: Completion of the English Composition requirement. World Cultures course. Course Information: Same as ANTH 255 and GWS 255.",GLAS 255,Introduction to Middle East and Muslim Feminisms,Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-255-introduction-to-middle-east-and-muslim-feminisms::e6c9aa2bca8a,1,1
glas-263-asian-american-gender-and-sexual-diversity::1570979e0b39::chunk-1,"Course: GLAS 263 — Asian American Gender and Sexual Diversity Subject: Global Asian Studies (GLAS) Credits: 3 Description: Introductory, cross-disciplinary examination of issues related to gender and sexuality among Asian Americans, with critical attention paid to diverse experiences across various social and political contexts. Prerequisites: GLAS 120 or GLAS 123 or GWS 101 or GWS 102. Individual and Society course, and US Society course. Course Information: Same as GWS 263. Previously listed as ASAM 263.",GLAS 263,Asian American Gender and Sexual Diversity,Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-263-asian-american-gender-and-sexual-diversity::1570979e0b39,1,1
glas-264-the-pacific-rim-in-modern-history::57f06fb028d9::chunk-1,"Course: GLAS 264 — The Pacific Rim in Modern History Subject: Global Asian Studies (GLAS) Credits: 3 Description: Critical examination of the connected histories of various societies in the modern Pacific Rim world, including the American West, Asia, and Latin America, since the nineteenth century. Prerequisites: ENGL 161. Past course, and World Cultures course. Course Information: Same as HIST 264.",GLAS 264,The Pacific Rim in Modern History,Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-264-the-pacific-rim-in-modern-history::57f06fb028d9,1,1
glas-270-topics-in-asian-cultures-and-societies::07d630958c63::chunk-1,Course: GLAS 270 — Topics in Asian Cultures and Societies Subject: Global Asian Studies (GLAS) Credits: 3 Description: An exploration of a specific theme that will introduce in comparative context the major countries in Asia. Prerequisites: Sophomore standing or above; or consent of the instructor. World Cultures course. Course Information: May be repeated to a maximum of 6 hours if topics vary. Previously ASST 270.,GLAS 270,Topics in Asian Cultures and Societies,Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-270-topics-in-asian-cultures-and-societies::07d630958c63,1,1
glas-271-late-imperial-china::9f4c205492f0::chunk-1,"Course: GLAS 271 — Late Imperial China Subject: Global Asian Studies (GLAS) Credits: 3 Description: A detailed survey of China's late imperial period, covering a broad range of issues from state institutions and elite power, to popular culture and peasant revolt. Prerequisites: ENGL 161 ; or consent of the instructor. Course Information: Same as HIST 271. Class Schedule Information: To be properly registered, students must enroll in one Discussion and one Lecture. Past course, and World Cultures course.",GLAS 271,Late Imperial China,Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-271-late-imperial-china::9f4c205492f0,1,1
glas-272-china-since-1911::5717c21ee78b::chunk-1,"Course: GLAS 272 — China Since 1911 Subject: Global Asian Studies (GLAS) Credits: 3 Description: Twentieth-century China from 1911 to the present, including warfare; areas of intellectual inquiry; changes in government, family, and the role of women. Prerequisites: ENGL 161 ; or consent of the instructor. Course Information: Same as HIST 272. Class Schedule Information: To be properly registered, students must enroll in one Discussion/Recitation and one Lecture-Discussion.",GLAS 272,China Since 1911,Global Asian Studies (GLAS),GLAS,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/glas/,glas-272-china-since-1911::5717c21ee78b,1,1
